Name,FeatureId,Kind,Part,Vertex,X,Y,Z
"osm_way_387403885_0_6","osm:way/387403885","building",0,6,-2337.6388763140562,20159.806891001765,-0.32351506177690226
"osm_way_387403886_0_0","osm:way/387403886","building",0,0,-2739.544883748253,16385.812838501464,-0.2167747406417675
"osm_way_387403886_0_1","osm:way/387403886","building",0,1,-2849.153902236518,15133.740037397465,-0.18625498386910522
"osm_way_387403886_0_2","osm:way/387403886","building",0,2,-3011.5368736216137,13275.072883195202,-0.14552385269439583
"osm_way_387403886_0_3","osm:way/387403886","building",0,3,-3092.7280435219527,12349.627694522513,-0.1272843495662812
"osm_way_387403886_0_4","osm:way/387403886","building",0,4,-3243.7513248259406,12364.069706044296,-0.12831378474800204
"osm_way_387403886_0_5","osm:way/387403886","building",0,5,-3929.851783920577,12427.391837441697,-0.13339913313714646
"osm_way_387403886_0_6","osm:way/387403886","building",0,6,-4554.24390421639,12484.047822997156,-0.13865402643986613
"osm_way_387403886_0_7","osm:way/387403886","building",0,7,-4145.856325926336,16534.676773780957,-0.22820305193107515
"osm_way_387403886_0_8","osm:way/387403886","building",0,8,-2739.544883748253,16385.812838501464,-0.2167747406417675
"osm_way_387403887_0_0","osm:way/387403887","road",0,0,-6456.649416417821,12466.256742766645,-0.15470067668275078
"osm_way_387403887_0_1","osm:way/387403887","road",0,1,-5362.9477881566745,12329.615947623714,-0.14192124840093356
"osm_way_387403888_0_0","osm:way/387403888","road",0,0,12507.400127887513,16685.66723150356,-0.3411308929841539
"osm_way_387403888_0_1","osm:way/387403888","road",0,1,11917.827068076436,11468.524411194116,-0.2144831876250919
"osm_way_387403888_0_2","osm:way/387403888","road",0,2,11733.508098114646,11125.23535652921,-0.20497860707280324
"osm_way_387403888_0_3","osm:way/387403888","road",0,3,8799.114550837992,11003.072132808624,-0.15569730115601033
"osm_way_387403888_0_4","osm:way/387403888","road",0,4,7933.575916543336,11113.069643432904,-0.14627252922423395
"osm_way_387403890_0_0","osm:way/387403890","building",0,0,-13775.660981982133,15825.745614452606,-0.3452608907338117
"osm_way_387403890_0_1","osm:way/387403890","building",0,1,-10579.794002830818,15532.504720881616,-0.27711536835113293
"osm_way_387403890_0_2","osm:way/387403890","building",0,2,-10652.045881372367,14751.485959526972,-0.2597373010729598
"osm_way_387403890_0_3","osm:way/387403890","building",0,3,-10366.23711025291,14725.93788691872,-0.25444397472824676
"osm_way_387403890_0_4","osm:way/387403890","building",0,4,-10472.585536968138,13574.962884768382,-0.23059219515175755
"osm_way_387403890_0_5","osm:way/387403890","building",0,5,-13954.251811054373,13894.861952906254,-0.30405994516087276
"osm_way_387403890_0_6","osm:way/387403890","building",0,6,-13775.660981982133,15825.745614452606,-0.3452608907338117
"osm_way_387403892_0_0","osm:way/387403892","building",0,0,-5712.853535571962,6878.0428891528345,-0.06270422968626121
"osm_way_387403892_0_1","osm:way/387403892","building",0,1,-5735.593098389488,7477.970967965437,-0.06967305259095724
"osm_way_387403892_0_2","osm:way/387403892","building",0,2,-5526.928391453259,8172.334115947695,-0.07636957782821696
"osm_way_387403892_0_3","osm:way/387403892","building",0,3,-5142.068612864012,8628.949203973249,-0.07918191696063559
"osm_way_387403892_0_4","osm:way/387403892","building",0,4,-4393.451039276752,8437.866202387051,-0.07103298480259923
"osm_way_387403892_0_5","osm:way/387403892","building",0,5,-4649.199959646436,6288.121536107545,-0.047976659776693964
"osm_way_387403892_0_6","osm:way/387403892","building",0,6,-5517.982055905736,6338.10905295483,-0.05538611449047437
"osm_way_387403892_0_7","osm:way/387403892","building",0,7,-5712.853535571962,6878.0428891528345,-0.06270422968626121
"osm_way_438495948_0_0","osm:way/438495948","road",0,0,-6126.873793213673,-1133.2256334158226,-0.030389824918319874
"osm_way_438495948_0_1","osm:way/438495948","road",0,1,-6844.555016877222,-8150.172608540735,-0.08884414084562309
"osm_way_438495949_0_0","osm:way/438495949","road",0,0,-6844.555016877222,-8150.172608540735,-0.08884414084562309
"osm_way_438495949_0_1","osm:way/438495949","road",0,1,-6933.046343465857,-9016.736779632307,-0.10148354629464507
"osm_way_438495950_0_0","osm:way/438495950","road",0,0,-6933.046343465857,-9016.736779632307,-0.10148354629464507
"osm_way_438495950_0_1","osm:way/438495950","road",0,1,-7047.516428208137,-10138.826316802615,-0.11961974021801325
"osm_way_438495950_0_2","osm:way/438495950","road",0,2,-6905.424814560269,-10589.882162482725,-0.12541215442922748
"osm_way_438495950_0_3","osm:way/438495950","road",0,3,-6764.1453368543225,-11038.71609187505,-0.13152579571524825
"osm_way_438495950_0_4","osm:way/438495950","road",0,4,-6873.50685056305,-12300.78889061562,-0.15583082091836786
"osm_way_439439335_0_0","osm:way/439439335","building",0,0,13372.331661063243,26652.23459592261,-0.6979285298740479
"osm_way_439439335_0_1","osm:way/439439335","building",0,1,14122.581528629704,26157.834218461714,-0.6935652692305894
"osm_way_439439335_0_2","osm:way/439439335","building",0,2,14431.13979436636,26625.549442223433,-0.7198532754358666
